,ID Ticket,Fecha,ID Empleado,ID Agente,Categoría,Tipo,Severidad,Prioridad,Días Resolución,Satisfacción
7982,KHLTER-9043172564,2018-03-13,1366,25,Software,Solicitud,2 - Normal,3 - Alta,10,5
7983,KHLTER-9043206228,2018-04-16,1522,42,Hardware,Solicitud,2 - Normal,3 - Alta,10,4
7984,KHLTER-9043231537,2018-05-11,13,25,Software,Solicitud,2 - Normal,3 - Alta,2,5
7985,KHLTER-9043432476,2018-11-28,427,34,Hardware,Solicitud,2 - Normal,3 - Alta,10,4
7986,KHLTER-9143248699,2018-05-28,1409,36,Hardware,Solicitud,2 - Normal,3 - Alta,3,2
7987,KHLTER-9143334701,2018-08-22,380,7,Hardware,Solicitud,2 - Normal,3 - Alta,6,4
7988,KHLTER-9143351460,2018-09-08,1686,14,Hardware,Solicitud,2 - Normal,3 - Alta,10,3
7989,KHLTER-9143373720,2018-09-30,1372,37,Hardware,Solicitud,2 - Normal,3 - Alta,1,5
7990,KHLTER-9143388317,2018-10-15,361,43,Hardware,Solicitud,2 - Normal,3 - Alta,10,4
7991,KHLTER-9143422393,2018-11-18,1269,3,Software,Solicitud,2 - Normal,3 - Alta,6,4
7992,KHLTER-9243366416,2018-09-23,11,14,Software,Solicitud,2 - Normal,3 - Alta,3,5
7993,KHLTER-9243367860,2018-09-24,1296,28,Software,Solicitud,2 - Normal,3 - Alta,6,1
7994,KHLTER-9243376906,2018-10-03,1780,29,Software,Solicitud,2 - Normal,3 - Alta,2,3
7995,KHLTER-9243383654,2018-10-10,1385,16,Hardware,Solicitud,2 - Normal,3 - Alta,1,1
7996,KHLTER-9243386744,2018-10-13,1134,7,Software,Solicitud,2 - Normal,3 - Alta,1,5
7997,KHLTER-9243434043,2018-11-30,1494,30,Hardware,Solicitud,2 - Normal,3 - Alta,4,3
7998,KHLTER-9343111167,2018-01-11,1356,31,Software,Solicitud,2 - Normal,3 - Alta,4,5
7999,KHLTER-9343121558,2018-01-21,5,15,Software,Solicitud,2 - Normal,3 - Alta,3,3
8000,KHLTER-9343287759,2018-07-06,1715,17,Software,Solicitud,2 - Normal,3 - Alta,3,5
8001,KHLTER-9343351274,2018-09-08,1327,12,Software,Solicitud,2 - Normal,3 - Alta,3,2
8002,KHLTER-9343426690,2018-11-22,1109,36,Software,Solicitud,2 - Normal,3 - Alta,3,3
8003,KHLTER-9343452031,2018-12-18,1853,20,Software,Solicitud,2 - Normal,3 - Alta,3,1
8004,KHLTER-9443199298,2018-04-09,49,42,Hardware,Solicitud,2 - Normal,3 - Alta,1,3
8005,KHLTER-9443348287,2018-09-05,1038,42,Software,Solicitud,2 - Normal,3 - Alta,4,4
8006,KHLTER-9543191631,2018-04-01,863,16,Software,Solicitud,2 - Normal,3 - Alta,5,5
8007,KHLTER-9543263025,2018-06-12,352,30,Hardware,Solicitud,2 - Normal,3 - Alta,6,3
8008,KHLTER-9543299025,2018-07-18,542,10,Software,Solicitud,2 - Normal,3 - Alta,5,5
8009,KHLTER-9543316063,2018-08-04,546,20,Software,Solicitud,2 - Normal,3 - Alta,5,1
8010,KHLTER-9543327637,2018-08-15,253,16,Software,Solicitud,2 - Normal,3 - Alta,0,1
8011,KHLTER-9543344882,2018-09-01,1008,8,Software,Solicitud,2 - Normal,3 - Alta,2,5
8012,KHLTER-9543372351,2018-09-29,1585,43,Software,Solicitud,2 - Normal,3 - Alta,5,5
8013,KHLTER-9543388052,2018-10-15,695,20,Software,Solicitud,2 - Normal,3 - Alta,5,4
8014,KHLTER-9643297952,2018-07-16,575,49,Software,Solicitud,2 - Normal,3 - Alta,6,4
8015,KHLTER-9643332152,2018-08-20,845,41,Software,Solicitud,2 - Normal,3 - Alta,4,1
8016,KHLTER-9743341819,2018-08-29,321,28,Hardware,Solicitud,2 - Normal,3 - Alta,6,3
8017,KHLTER-9843174382,2018-03-15,1708,33,Hardware,Solicitud,2 - Normal,3 - Alta,8,3
8018,KHLTER-9843182163,2018-03-23,1586,1,Software,Solicitud,2 - Normal,3 - Alta,0,2
8019,KHLTER-9843300009,2018-07-19,1990,40,Software,Solicitud,2 - Normal,3 - Alta,8,4
8020,KHLTER-9843371166,2018-09-28,1146,11,Hardware,Solicitud,2 - Normal,3 - Alta,9,5
8021,KHLTER-9843389333,2018-10-16,1043,3,Hardware,Solicitud,2 - Normal,3 - Alta,6,3
8022,KHLTET-0143288607,2018-07-07,1280,16,Hardware,Solicitud,2 - Normal,3 - Alta,6,1
8023,KHLTET-0243188921,2018-03-29,182,19,Hardware,Solicitud,2 - Normal,3 - Alta,10,4
8024,KHLTET-0243213431,2018-04-23,33,4,Software,Solicitud,2 - Normal,3 - Alta,1,4
8025,KHLTET-0243263560,2018-06-12,96,15,Hardware,Solicitud,2 - Normal,3 - Alta,5,4
8026,KHLTET-0243284146,2018-07-03,1354,31,Software,Solicitud,2 - Normal,3 - Alta,0,2
8027,KHLTET-0243300665,2018-07-19,216,16,Hardware,Solicitud,2 - Normal,3 - Alta,3,3
8028,KHLTET-0243342661,2018-08-30,1776,36,Software,Solicitud,2 - Normal,3 - Alta,6,1
8029,KHLTET-0243465831,2018-12-31,1163,18,Software,Solicitud,2 - Normal,3 - Alta,2,5
8030,KHLTET-0343327940,2018-08-15,994,49,Software,Solicitud,2 - Normal,3 - Alta,4,4
8031,KHLTET-0343433707,2018-11-29,90,27,Software,Solicitud,2 - Normal,3 - Alta,3,3
8032,KHLTET-0443149399,2018-02-18,109,23,Hardware,Solicitud,2 - Normal,3 - Alta,1,3
8033,KHLTET-0443362284,2018-09-19,168,42,Software,Solicitud,2 - Normal,3 - Alta,4,5
8034,KHLTET-0443401631,2018-10-28,593,46,Hardware,Solicitud,2 - Normal,3 - Alta,5,3
8035,KHLTET-0543276616,2018-06-25,471,26,Software,Solicitud,2 - Normal,3 - Alta,6,1
8036,KHLTET-0643225924,2018-05-05,1162,39,Hardware,Solicitud,2 - Normal,3 - Alta,1,4
8037,KHLTET-0643274873,2018-06-23,287,28,Hardware,Solicitud,2 - Normal,3 - Alta,8,5
8038,KHLTET-0743417914,2018-11-13,981,49,Hardware,Solicitud,2 - Normal,3 - Alta,6,5
8039,KHLTET-0843140162,2018-02-09,216,11,Hardware,Solicitud,2 - Normal,3 - Alta,8,3
8040,KHLTET-1043211563,2018-04-21,956,15,Hardware,Solicitud,2 - Normal,3 - Alta,8,4
8041,KHLTET-1243168477,2018-03-09,1877,4,Software,Solicitud,2 - Normal,3 - Alta,2,4
8042,KHLTET-1343247258,2018-05-27,585,42,Hardware,Solicitud,2 - Normal,3 - Alta,8,3
8043,KHLTET-1343258087,2018-06-07,858,10,Hardware,Solicitud,2 - Normal,3 - Alta,7,5
8044,KHLTET-1343274185,2018-06-23,588,11,Software,Solicitud,2 - Normal,3 - Alta,0,2
8045,KHLTET-1343385340,2018-10-12,484,23,Software,Solicitud,2 - Normal,3 - Alta,3,4
8046,KHLTET-1343401677,2018-10-28,47,26,Software,Solicitud,2 - Normal,3 - Alta,3,5
8047,KHLTET-1443334884,2018-08-22,258,8,Hardware,Solicitud,2 - Normal,3 - Alta,8,5
8048,KHLTET-1543295481,2018-07-14,418,34,Software,Solicitud,2 - Normal,3 - Alta,5,5
8049,KHLTET-1743300992,2018-07-19,1889,9,Software,Solicitud,2 - Normal,3 - Alta,7,4
8050,KHLTET-1843237646,2018-05-17,174,6,Software,Solicitud,2 - Normal,3 - Alta,1,5
8051,KHLTET-2043395585,2018-10-22,1528,25,Software,Solicitud,2 - Normal,3 - Alta,0,1
8052,KHLTET-2143242602,2018-05-22,1870,36,Hardware,Solicitud,2 - Normal,3 - Alta,3,2
8053,KHLTET-2143354526,2018-09-11,652,25,Software,Solicitud,2 - Normal,3 - Alta,9,3
8054,KHLTET-2243151002,2018-02-20,1520,40,Hardware,Solicitud,2 - Normal,3 - Alta,5,5
8055,KHLTET-2243245686,2018-05-25,698,36,Software,Solicitud,2 - Normal,3 - Alta,7,1
8056,KHLTET-2243340157,2018-08-28,1675,31,Hardware,Solicitud,2 - Normal,3 - Alta,6,5
8057,KHLTET-2343281711,2018-06-30,1131,17,Hardware,Solicitud,2 - Normal,3 - Alta,0,1
8058,KHLTET-2543239023,2018-05-19,1462,10,Software,Solicitud,2 - Normal,3 - Alta,5,5
8059,KHLTET-2543255414,2018-06-04,1381,14,Software,Solicitud,2 - Normal,3 - Alta,5,5
8060,KHLTET-2543261035,2018-06-10,1523,30,Software,Solicitud,2 - Normal,3 - Alta,7,1
8061,KHLTET-2643205983,2018-04-15,48,29,Software,Solicitud,2 - Normal,3 - Alta,6,5
8062,KHLTET-2643308708,2018-07-27,1180,47,Software,Solicitud,2 - Normal,3 - Alta,6,5
8063,KHLTET-2743155316,2018-02-24,171,3,Software,Solicitud,2 - Normal,3 - Alta,5,3
8064,KHLTET-2743326458,2018-08-14,15,44,Software,Solicitud,2 - Normal,3 - Alta,7,4
8065,KHLTET-3143356944,2018-09-13,1354,49,Software,Solicitud,2 - Normal,3 - Alta,8,4
8066,KHLTET-3143360668,2018-09-17,1636,16,Hardware,Solicitud,2 - Normal,3 - Alta,2,4
8067,KHLTET-3243274366,2018-06-23,486,23,Software,Solicitud,2 - Normal,3 - Alta,2,3
8068,KHLTET-3243401452,2018-10-28,855,14,Software,Solicitud,2 - Normal,3 - Alta,2,3
8069,KHLTET-3343266062,2018-06-15,406,40,Software,Solicitud,2 - Normal,3 - Alta,3,4
8070,KHLTET-3343305081,2018-07-24,448,20,Hardware,Solicitud,2 - Normal,3 - Alta,4,4
8071,KHLTET-3343311879,2018-07-30,1077,18,Software,Solicitud,2 - Normal,3 - Alta,3,4
8072,KHLTET-3343406150,2018-11-02,435,31,Software,Solicitud,2 - Normal,3 - Alta,3,5
8073,KHLTET-3443202539,2018-04-12,323,15,Software,Solicitud,2 - Normal,3 - Alta,4,5
8074,KHLTET-3643462416,2018-12-28,431,4,Hardware,Solicitud,2 - Normal,3 - Alta,7,3
8075,KHLTET-3843416723,2018-11-12,812,7,Hardware,Solicitud,2 - Normal,3 - Alta,1,5
8076,KHLTET-3843428463,2018-11-24,1396,14,Software,Solicitud,2 - Normal,3 - Alta,8,3
8077,KHLTET-4043200642,2018-04-10,1354,6,Hardware,Solicitud,2 - Normal,3 - Alta,6,3
8078,KHLTET-4043355493,2018-09-12,449,44,Hardware,Solicitud,2 - Normal,3 - Alta,1,2
8079,KHLTET-4043398824,2018-10-25,1212,28,Software,Solicitud,2 - Normal,3 - Alta,10,1
8080,KHLTET-4143393839,2018-10-20,923,38,Hardware,Solicitud,2 - Normal,3 - Alta,1,3
8081,KHLTET-4243123568,2018-01-23,1776,45,Software,Solicitud,2 - Normal,3 - Alta,2,5
8082,KHLTET-4243200653,2018-04-10,355,46,Software,Solicitud,2 - Normal,3 - Alta,8,5
8083,KHLTET-4243361935,2018-09-18,163,19,Software,Solicitud,2 - Normal,3 - Alta,2,4
8084,KHLTET-4243453470,2018-12-19,567,24,Software,Solicitud,2 - Normal,3 - Alta,2,5
8085,KHLTET-4343160096,2018-03-01,1659,20,Hardware,Solicitud,2 - Normal,3 - Alta,7,4
8086,KHLTET-4343290566,2018-07-09,1606,5,Hardware,Solicitud,2 - Normal,3 - Alta,5,5
8087,KHLTET-4443356592,2018-09-13,999,15,Software,Solicitud,2 - Normal,3 - Alta,4,4
8088,KHLTET-4443374777,2018-10-01,1437,27,Software,Solicitud,2 - Normal,3 - Alta,1,2
8089,KHLTET-4443391669,2018-10-18,1116,26,Software,Solicitud,2 - Normal,3 - Alta,4,3
8090,KHLTET-4543438182,2018-12-04,1228,41,Software,Solicitud,2 - Normal,3 - Alta,5,2
8091,KHLTET-4643167898,2018-03-08,419,38,Software,Solicitud,2 - Normal,3 - Alta,6,3
8092,KHLTET-5043119161,2018-01-19,1256,11,Hardware,Solicitud,2 - Normal,3 - Alta,10,5
8093,KHLTET-5043128609,2018-01-28,1980,6,Software,Solicitud,2 - Normal,3 - Alta,5,4
8094,KHLTET-5043322248,2018-08-10,994,2,Hardware,Solicitud,2 - Normal,3 - Alta,10,5
8095,KHLTET-5043394971,2018-10-21,1317,19,Hardware,Solicitud,2 - Normal,3 - Alta,4,3
8096,KHLTET-5243214418,2018-04-24,1091,4,Hardware,Solicitud,2 - Normal,3 - Alta,3,4
8097,KHLTET-5243359539,2018-09-16,1103,15,Software,Solicitud,2 - Normal,3 - Alta,2,5
8098,KHLTET-5243399365,2018-10-26,246,23,Hardware,Solicitud,2 - Normal,3 - Alta,2,5
8099,KHLTET-5243407951,2018-11-03,1295,19,Software,Solicitud,2 - Normal,3 - Alta,2,4
8100,KHLTET-5443150030,2018-02-19,1003,20,Software,Solicitud,2 - Normal,3 - Alta,4,5
8101,KHLTET-5443298934,2018-07-17,73,19,Software,Solicitud,2 - Normal,3 - Alta,4,4
8102,KHLTET-5743148868,2018-02-17,1286,18,Software,Solicitud,2 - Normal,3 - Alta,0,1
8103,KHLTET-5743178378,2018-03-19,397,3,Software,Solicitud,2 - Normal,3 - Alta,5,1
8104,KHLTET-5843356404,2018-09-13,590,4,Hardware,Solicitud,2 - Normal,3 - Alta,0,3
8105,KHLTET-6043263434,2018-06-12,1663,44,Hardware,Solicitud,2 - Normal,3 - Alta,10,5
8106,KHLTET-6043284544,2018-07-03,344,5,Hardware,Solicitud,2 - Normal,3 - Alta,10,4
8107,KHLTET-6343321014,2018-08-09,431,20,Software,Solicitud,2 - Normal,3 - Alta,3,5
8108,KHLTET-6343442089,2018-12-08,228,30,Software,Solicitud,2 - Normal,3 - Alta,3,4
8109,KHLTET-6443147679,2018-02-16,1887,6,Software,Solicitud,2 - Normal,3 - Alta,0,4
8110,KHLTET-6443368101,2018-09-25,790,31,Software,Solicitud,2 - Normal,3 - Alta,4,4
8111,KHLTET-6543309334,2018-07-28,1333,13,Software,Solicitud,2 - Normal,3 - Alta,9,3
8112,KHLTET-6643464321,2018-12-30,812,3,Hardware,Solicitud,2 - Normal,3 - Alta,10,4
8113,KHLTET-6743317634,2018-08-05,1163,46,Software,Solicitud,2 - Normal,3 - Alta,7,3
8114,KHLTET-6843296430,2018-07-15,1193,34,Software,Solicitud,2 - Normal,3 - Alta,8,3
8115,KHLTET-7043181354,2018-03-22,1045,43,Hardware,Solicitud,2 - Normal,3 - Alta,9,3
8116,KHLTET-7143202208,2018-04-12,720,12,Hardware,Solicitud,2 - Normal,3 - Alta,2,2
8117,KHLTET-7243291164,2018-07-10,1916,11,Hardware,Solicitud,2 - Normal,3 - Alta,7,3
8118,KHLTET-7243320332,2018-08-08,1163,33,Software,Solicitud,2 - Normal,3 - Alta,2,3
8119,KHLTET-7243452540,2018-12-18,1154,25,Software,Solicitud,2 - Normal,3 - Alta,1,5
8120,KHLTET-7343192831,2018-04-02,763,18,Software,Solicitud,2 - Normal,3 - Alta,2,2
8121,KHLTET-7343293044,2018-07-12,1444,20,Software,Solicitud,2 - Normal,3 - Alta,3,3
8122,KHLTET-7343356396,2018-09-13,399,43,Software,Solicitud,2 - Normal,3 - Alta,3,5
8123,KHLTET-7443306358,2018-07-25,585,23,Hardware,Solicitud,2 - Normal,3 - Alta,6,4
8124,KHLTET-7443402711,2018-10-29,1231,47,Software,Solicitud,2 - Normal,3 - Alta,4,3
8125,KHLTET-7843425365,2018-11-21,956,3,Software,Solicitud,2 - Normal,3 - Alta,8,3
8126,KHLTET-8043448433,2018-12-14,53,4,Software,Solicitud,2 - Normal,3 - Alta,2,4
8127,KHLTET-8043463438,2018-12-29,1173,14,Hardware,Solicitud,2 - Normal,3 - Alta,5,4
8128,KHLTET-8143160659,2018-03-01,995,16,Hardware,Solicitud,2 - Normal,3 - Alta,4,1
8129,KHLTET-8143195897,2018-04-05,1529,8,Hardware,Solicitud,2 - Normal,3 - Alta,1,4
8130,KHLTET-8143366768,2018-09-23,36,47,Hardware,Solicitud,2 - Normal,3 - Alta,1,3
8131,KHLTET-8143401621,2018-10-28,1312,6,Hardware,Solicitud,2 - Normal,3 - Alta,7,1
8132,KHLTET-8243292510,2018-07-11,651,15,Hardware,Solicitud,2 - Normal,3 - Alta,1,3
8133,KHLTET-8243314648,2018-08-02,864,36,Software,Solicitud,2 - Normal,3 - Alta,2,3
8134,KHLTET-8443136179,2018-02-05,1917,21,Software,Solicitud,2 - Normal,3 - Alta,4,4
8135,KHLTET-8443242194,2018-05-22,1179,31,Software,Solicitud,2 - Normal,3 - Alta,4,5
8136,KHLTET-8443312554,2018-07-31,385,15,Software,Solicitud,2 - Normal,3 - Alta,2,2
8137,KHLTET-8443323718,2018-08-11,1361,17,Software,Solicitud,2 - Normal,3 - Alta,2,1
8138,KHLTET-8543213150,2018-04-23,595,21,Hardware,Solicitud,2 - Normal,3 - Alta,7,4
8139,KHLTET-8543399069,2018-10-26,1896,10,Software,Solicitud,2 - Normal,3 - Alta,5,4
8140,KHLTET-9143151275,2018-02-20,207,32,Hardware,Solicitud,2 - Normal,3 - Alta,4,3
8141,KHLTET-9243255042,2018-06-04,454,10,Software,Solicitud,2 - Normal,3 - Alta,1,1
8142,KHLTET-9343105263,2018-01-05,226,32,Software,Solicitud,2 - Normal,3 - Alta,3,5
8143,KHLTET-9343150518,2018-02-19,791,35,Software,Solicitud,2 - Normal,3 - Alta,1,2
8144,KHLTET-9343340898,2018-08-28,1979,28,Software,Solicitud,2 - Normal,3 - Alta,9,3
8145,KHLTET-9343414387,2018-11-10,848,3,Hardware,Solicitud,2 - Normal,3 - Alta,0,4
8146,KHLTET-9543454442,2018-12-20,1744,4,Hardware,Solicitud,2 - Normal,3 - Alta,10,5
8147,KHLTET-9743458315,2018-12-24,151,13,Software,Solicitud,2 - Normal,3 - Alta,7,5
8148,KHLTET-9743464677,2018-12-30,837,6,Software,Solicitud,2 - Normal,3 - Alta,7,1
8149,KHLTET-9843170210,2018-03-11,801,12,Hardware,Solicitud,2 - Normal,3 - Alta,0,1
8150,KHLTET-9843382324,2018-10-09,1812,13,Hardware,Solicitud,2 - Normal,3 - Alta,10,3
8151,KHLTET-9843414385,2018-11-10,958,3,Software,Solicitud,2 - Normal,3 - Alta,4,1
8152,KHLTET-9843435130,2018-12-01,1663,31,Software,Solicitud,2 - Normal,3 - Alta,8,3
8153,KHLTNR-0043124767,2018-01-24,1516,17,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8154,KHLTNR-0043125549,2018-01-25,314,5,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8155,KHLTNR-0043187022,2018-03-28,882,50,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8156,KHLTNR-0043195478,2018-04-05,187,44,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8157,KHLTNR-0043204357,2018-04-14,1875,13,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8158,KHLTNR-0043226832,2018-05-06,1253,18,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8159,KHLTNR-0043281318,2018-06-30,191,43,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,2
8160,KHLTNR-0043288639,2018-07-07,1893,16,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
8161,KHLTNR-0043297203,2018-07-16,850,2,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8162,KHLTNR-0043306533,2018-07-25,83,15,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8163,KHLTNR-0043315785,2018-08-03,1418,47,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8164,KHLTNR-0043322666,2018-08-10,896,36,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8165,KHLTNR-0043342672,2018-08-30,1897,26,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
8166,KHLTNR-0043349760,2018-09-06,1726,27,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8167,KHLTNR-0043360120,2018-09-17,1122,41,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8168,KHLTNR-0043370838,2018-09-27,1733,18,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,2,2
8169,KHLTNR-0043386961,2018-10-13,1586,19,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8170,KHLTNR-0043398695,2018-10-25,1879,26,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8171,KHLTNR-0043398867,2018-10-25,766,28,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,4,5
8172,KHLTNR-0043413069,2018-11-09,1186,40,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8173,KHLTNR-0043428887,2018-11-24,1308,8,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8174,KHLTNR-0043435130,2018-12-01,723,21,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8175,KHLTNR-0043445879,2018-12-11,947,18,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,7,1
8176,KHLTNR-0143108712,2018-01-08,1441,7,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,3
8177,KHLTNR-0143264181,2018-06-13,1978,11,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,5
8178,KHLTNR-0143329042,2018-08-17,124,10,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,3
8179,KHLTNR-0143442335,2018-12-08,1463,3,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,1
8180,KHLTNR-1043119035,2018-01-19,1473,50,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8181,KHLTNR-1043132331,2018-02-01,1983,43,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8182,KHLTNR-1043133499,2018-02-02,1779,4,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8183,KHLTNR-1043169677,2018-03-10,1237,16,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8184,KHLTNR-1043176696,2018-03-17,1709,26,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8185,KHLTNR-1043187078,2018-03-28,17,30,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,2
8186,KHLTNR-1043196470,2018-04-06,1787,44,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,5
8187,KHLTNR-1043197535,2018-04-07,733,35,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,4,1
8188,KHLTNR-1043237322,2018-05-17,632,33,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8189,KHLTNR-1043247125,2018-05-27,1362,1,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,2
8190,KHLTNR-1043266430,2018-06-15,1453,14,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
8191,KHLTNR-1043268013,2018-06-17,881,20,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,2,2
8192,KHLTNR-1043268051,2018-06-17,55,20,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8193,KHLTNR-1043273299,2018-06-22,1689,42,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8194,KHLTNR-1043288101,2018-07-07,350,11,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8195,KHLTNR-1043292687,2018-07-11,1518,16,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8196,KHLTNR-1043339270,2018-08-27,1637,42,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8197,KHLTNR-1043340752,2018-08-28,255,7,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8198,KHLTNR-1043364786,2018-09-21,1118,47,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8199,KHLTNR-1043379792,2018-10-06,729,47,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8200,KHLTNR-1043392845,2018-10-19,554,38,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8201,KHLTNR-1043419121,2018-11-15,582,31,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8202,KHLTNR-1043424082,2018-11-20,708,50,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8203,KHLTNR-1043428011,2018-11-24,351,20,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8204,KHLTNR-2043104129,2018-01-04,1982,11,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
8205,KHLTNR-2043124478,2018-01-24,767,14,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,2,2
8206,KHLTNR-2043140156,2018-02-09,1525,41,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8207,KHLTNR-2043141955,2018-02-10,535,19,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,3,1
8208,KHLTNR-2043176810,2018-03-17,301,8,Acceso-&Login,Solicitud,4 - Crítico,3 - Alta,0,5
8209,KHLTNR-2043181781,2018-03-22,748,17,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8210,KHLTNR-2043205521,2018-04-15,792,45,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8211,KHLTNR-2043218392,2018-04-28,1699,43,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8212,KHLTNR-2043225504,2018-05-05,100,35,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8213,KHLTNR-2043230398,2018-05-10,569,3,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,5,2
8214,KHLTNR-2043256555,2018-06-05,35,35,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8215,KHLTNR-2043287285,2018-07-06,1178,42,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8216,KHLTNR-2043332222,2018-08-20,952,32,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8217,KHLTNR-2043332916,2018-08-20,1611,19,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,4,1
8218,KHLTNR-2043349655,2018-09-06,805,36,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8219,KHLTNR-2043400260,2018-10-27,1736,32,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8220,KHLTNR-2043404853,2018-10-31,1205,48,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8221,KHLTNR-2043417553,2018-11-13,735,15,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
8222,KHLTNR-2043433315,2018-11-29,1471,43,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,3
8223,KHLTNR-2043435351,2018-12-01,805,43,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,1
8224,KHLTNR-2143161088,2018-03-02,1188,40,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,3
8225,KHLTNR-2143309678,2018-07-28,1137,46,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,2
8226,KHLTNR-2143435918,2018-12-01,1551,29,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,5
8227,KHLTNR-2143453694,2018-12-19,1709,46,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,1,4
8228,KHLTNR-3043137591,2018-02-06,139,25,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,4
8229,KHLTNR-3043153476,2018-02-22,1117,34,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8230,KHLTNR-3043153745,2018-02-22,1664,7,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8231,KHLTNR-3043163194,2018-03-04,1169,41,Acceso-&Login,Solicitud,4 - Crítico,3 - Alta,0,1
8232,KHLTNR-3043198746,2018-04-08,164,47,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
8233,KHLTNR-3043204704,2018-04-14,1960,37,Acceso-&Login,Solicitud,2 - Normal,3 - Alta,0,5
