,ID Ticket,Fecha,ID Empleado,ID Agente,Categoría,Tipo,Severidad,Prioridad,Días Resolución,Satisfacción
7623,KMLTER-8342896045,2017-06-10,404,20,Software,Solicitud,2 - Normal,2 - Media,3,1
7624,KMLTER-8442808123,2017-03-14,92,41,Software,Solicitud,2 - Normal,2 - Media,4,2
7625,KMLTER-8442938793,2017-07-22,1869,17,Software,Solicitud,2 - Normal,2 - Media,4,4
7626,KMLTER-8542856358,2017-05-01,1575,13,Hardware,Solicitud,2 - Normal,2 - Media,2,5
7627,KMLTER-8542877128,2017-05-22,1132,31,Software,Solicitud,2 - Normal,2 - Media,5,3
7628,KMLTER-8642760662,2017-01-25,106,36,Software,Solicitud,4 - Crítico,2 - Media,0,3
7629,KMLTER-8642776821,2017-02-10,312,18,Software,Solicitud,2 - Normal,2 - Media,6,4
7630,KMLTER-8642965002,2017-08-18,420,40,Hardware,Solicitud,2 - Normal,2 - Media,12,1
7631,KMLTER-8643004908,2017-09-26,1650,9,Software,Solicitud,2 - Normal,2 - Media,7,4
7632,KMLTER-8943060255,2017-11-21,675,32,Software,Solicitud,2 - Normal,2 - Media,9,3
7633,KMLTER-9142770511,2017-02-04,1551,25,Software,Solicitud,2 - Normal,2 - Media,10,5
7634,KMLTER-9242957325,2017-08-10,1112,3,Hardware,Solicitud,2 - Normal,2 - Media,0,3
7635,KMLTER-9242961208,2017-08-14,10,42,Hardware,Solicitud,2 - Normal,2 - Media,10,4
7636,KMLTER-9243022786,2017-10-14,1488,47,Software,Solicitud,2 - Normal,2 - Media,2,3
7637,KMLTER-9343017787,2017-10-09,458,7,Software,Solicitud,2 - Normal,2 - Media,9,1
7638,KMLTER-9442934415,2017-07-18,931,34,Software,Solicitud,2 - Normal,2 - Media,4,3
7639,KMLTER-9442984673,2017-09-06,857,16,Software,Solicitud,2 - Normal,2 - Media,12,3
7640,KMLTER-9443066874,2017-11-27,777,28,Software,Solicitud,2 - Normal,2 - Media,8,1
7641,KMLTER-9443067565,2017-11-28,1016,15,Software,Solicitud,2 - Normal,2 - Media,4,5
7642,KMLTER-9542911322,2017-06-25,502,43,Software,Solicitud,2 - Normal,2 - Media,5,1
7643,KMLTER-9542994727,2017-09-16,1362,37,Hardware,Solicitud,2 - Normal,2 - Media,2,2
7644,KMLTER-9643026420,2017-10-18,1022,4,Software,Solicitud,2 - Normal,2 - Media,6,5
7645,KMLTER-9742888463,2017-06-02,496,4,Software,Solicitud,2 - Normal,2 - Media,7,4
7646,KMLTER-9742972058,2017-08-25,285,50,Hardware,Solicitud,2 - Normal,2 - Media,8,4
7647,KMLTER-9743098539,2017-12-29,813,45,Hardware,Solicitud,2 - Normal,2 - Media,11,5
7648,KMLTET-1142883512,2017-05-28,1781,15,Hardware,Solicitud,2 - Normal,2 - Media,5,3
7649,KMLTET-1142963129,2017-08-16,1782,11,Software,Solicitud,2 - Normal,2 - Media,8,5
7650,KMLTET-2442929966,2017-07-13,216,19,Software,Solicitud,2 - Normal,2 - Media,4,1
7651,KMLTET-2542967732,2017-08-20,1633,17,Software,Solicitud,2 - Normal,2 - Media,5,3
7652,KMLTET-4242946159,2017-07-30,1045,21,Hardware,Solicitud,2 - Normal,2 - Media,5,3
7653,KMLTET-4442869412,2017-05-14,1101,4,Hardware,Solicitud,2 - Normal,2 - Media,3,3
7654,KMLTET-5543076282,2017-12-07,1218,2,Software,Solicitud,2 - Normal,2 - Media,5,3
7655,KMLTET-6442770397,2017-02-04,579,43,Software,Solicitud,2 - Normal,2 - Media,4,5
7656,KMLTET-7043040887,2017-11-01,848,8,Hardware,Solicitud,2 - Normal,2 - Media,10,2
7657,KMLTET-7242985341,2017-09-07,604,13,Hardware,Solicitud,2 - Normal,2 - Media,5,3
7658,KMLTET-7442927183,2017-07-11,168,1,Software,Solicitud,2 - Normal,2 - Media,2,4
7659,KMLTET-7542907607,2017-06-21,1890,6,Software,Solicitud,2 - Normal,2 - Media,2,4
7660,KMLTNR-0042798959,2017-03-04,675,49,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7661,KMLTNR-0042928903,2017-07-12,620,29,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7662,KMLTNR-0042938808,2017-07-22,1840,8,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7663,KMLTNR-0042999744,2017-09-21,1714,47,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7664,KMLTNR-0043044738,2017-11-05,1473,27,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7665,KMLTNR-0043050922,2017-11-11,632,39,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7666,KMLTNR-0043056332,2017-11-17,783,23,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7667,KMLTNR-0043070297,2017-12-01,529,32,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7668,KMLTNR-0142895720,2017-06-09,852,7,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,4
7669,KMLTNR-0142981454,2017-09-03,1435,4,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7670,KMLTNR-0142989110,2017-09-11,1991,1,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,2
7671,KMLTNR-0243074614,2017-12-05,291,26,Acceso%&Login,Solicitud,2 - Normal,2 - Media,2,3
7672,KMLTNR-1042750382,2017-01-15,398,23,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7673,KMLTNR-1042753046,2017-01-18,1014,10,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7674,KMLTNR-1042781489,2017-02-15,668,4,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7675,KMLTNR-1042841482,2017-04-16,678,34,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7676,KMLTNR-1042852374,2017-04-27,547,23,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7677,KMLTNR-1042859494,2017-05-04,1899,34,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7678,KMLTNR-1042930395,2017-07-14,139,43,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7679,KMLTNR-1042985489,2017-09-07,18,4,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7680,KMLTNR-1043065269,2017-11-26,846,2,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7681,KMLTNR-1043067625,2017-11-28,482,16,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7682,KMLTNR-1043083448,2017-12-14,384,44,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7683,KMLTNR-1142830766,2017-04-05,1306,47,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7684,KMLTNR-1143025460,2017-10-17,346,14,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,1
7685,KMLTNR-1143069548,2017-11-30,1964,45,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7686,KMLTNR-2042827302,2017-04-02,1670,13,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7687,KMLTNR-2042831420,2017-04-06,1872,44,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7688,KMLTNR-2042831707,2017-04-06,430,37,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7689,KMLTNR-2042834336,2017-04-09,1093,13,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7690,KMLTNR-2042885386,2017-05-30,1978,13,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7691,KMLTNR-2042928587,2017-07-12,1488,35,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7692,KMLTNR-2043069184,2017-11-30,1468,11,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7693,KMLTNR-2043072709,2017-12-03,1050,47,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7694,KMLTNR-2043081543,2017-12-12,684,5,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7695,KMLTNR-2043082446,2017-12-13,154,34,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7696,KMLTNR-2142761709,2017-01-26,1480,7,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,5
7697,KMLTNR-2142771379,2017-02-05,1757,3,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7698,KMLTNR-3042824676,2017-03-30,1607,16,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7699,KMLTNR-3042846344,2017-04-21,1204,43,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7700,KMLTNR-3042868240,2017-05-13,1824,2,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7701,KMLTNR-3042924825,2017-07-08,372,8,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7702,KMLTNR-3042945222,2017-07-29,482,32,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7703,KMLTNR-3042990281,2017-09-12,1548,2,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7704,KMLTNR-3043050734,2017-11-11,1583,47,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7705,KMLTNR-3043059234,2017-11-20,523,2,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7706,KMLTNR-3142978458,2017-08-31,1615,14,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,5
7707,KMLTNR-3143009380,2017-10-01,1758,3,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,1
7708,KMLTNR-4042773424,2017-02-07,1442,14,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7709,KMLTNR-4042800915,2017-03-06,1331,9,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7710,KMLTNR-4042818654,2017-03-24,1435,36,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7711,KMLTNR-4042880819,2017-05-25,161,28,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7712,KMLTNR-4042898278,2017-06-12,147,42,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7713,KMLTNR-4042904775,2017-06-18,117,7,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7714,KMLTNR-4042924590,2017-07-08,1589,35,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7715,KMLTNR-4042956654,2017-08-09,645,26,Acceso%&Login,Solicitud,4 - Crítico,2 - Media,0,1
7716,KMLTNR-4042968244,2017-08-21,1674,32,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7717,KMLTNR-4043002597,2017-09-24,1069,15,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7718,KMLTNR-4043021000,2017-10-13,1530,30,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7719,KMLTNR-4043034456,2017-10-26,1325,24,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7720,KMLTNR-4043047918,2017-11-08,441,29,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7721,KMLTNR-4043063647,2017-11-24,274,26,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7722,KMLTNR-4142771800,2017-02-05,1790,8,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7723,KMLTNR-4142786963,2017-02-20,1166,49,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,5
7724,KMLTNR-4142877757,2017-05-22,1535,37,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,5
7725,KMLTNR-5042815311,2017-03-21,1991,23,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7726,KMLTNR-5042818400,2017-03-24,270,14,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7727,KMLTNR-5042836649,2017-04-11,1594,26,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7728,KMLTNR-5042847813,2017-04-22,1001,8,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7729,KMLTNR-5042863528,2017-05-08,1362,45,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7730,KMLTNR-5042884742,2017-05-29,844,27,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7731,KMLTNR-5042999212,2017-09-21,1641,2,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7732,KMLTNR-5043023933,2017-10-15,1023,19,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7733,KMLTNR-5043039440,2017-10-31,1714,34,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7734,KMLTNR-5043059909,2017-11-20,110,9,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7735,KMLTNR-5043060277,2017-11-21,1047,42,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7736,KMLTNR-5142786350,2017-02-20,1365,13,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,5
7737,KMLTNR-5142889069,2017-06-03,1906,30,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,4
7738,KMLTNR-5142939611,2017-07-23,411,6,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7739,KMLTNR-5143088157,2017-12-19,1095,1,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,5
7740,KMLTNR-6042771354,2017-02-05,1955,13,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7741,KMLTNR-6042809576,2017-03-15,1957,15,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7742,KMLTNR-6042834907,2017-04-09,1990,19,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7743,KMLTNR-6042844881,2017-04-19,728,18,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7744,KMLTNR-6043007712,2017-09-29,1591,37,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7745,KMLTNR-6043074916,2017-12-05,1441,49,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7746,KMLTNR-6043075194,2017-12-06,1149,21,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7747,KMLTNR-6043086973,2017-12-17,1027,29,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7748,KMLTNR-6043099071,2017-12-30,387,20,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7749,KMLTNR-6142750808,2017-01-15,580,38,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,4
7750,KMLTNR-6142913959,2017-06-27,205,39,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,4
7751,KMLTNR-6243058000,2017-11-19,1040,20,Acceso%&Login,Solicitud,2 - Normal,2 - Media,2,4
7752,KMLTNR-7042742472,2017-01-07,607,44,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7753,KMLTNR-7042799904,2017-03-05,80,29,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7754,KMLTNR-7042813947,2017-03-19,1234,19,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,2
7755,KMLTNR-7042843461,2017-04-18,846,34,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7756,KMLTNR-7042862432,2017-05-07,843,14,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7757,KMLTNR-7042907561,2017-06-21,1076,25,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7758,KMLTNR-7042980058,2017-09-02,1545,30,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7759,KMLTNR-7043035764,2017-10-27,1016,7,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7760,KMLTNR-7043039267,2017-10-31,626,22,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7761,KMLTNR-7043042010,2017-11-03,1281,30,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7762,KMLTNR-7043045405,2017-11-06,1240,14,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,2
7763,KMLTNR-7142920852,2017-07-04,1535,48,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7764,KMLTNR-7142958314,2017-08-11,641,3,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7765,KMLTNR-7143011391,2017-10-03,1259,33,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,4
7766,KMLTNR-7342772811,2017-02-06,1701,28,Acceso%&Login,Solicitud,2 - Normal,2 - Media,3,5
7767,KMLTNR-8042875606,2017-05-20,730,26,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7768,KMLTNR-8042903371,2017-06-17,317,3,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7769,KMLTNR-8042976577,2017-08-29,1687,15,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7770,KMLTNR-8043000748,2017-09-22,1754,47,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7771,KMLTNR-8043011448,2017-10-03,444,24,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7772,KMLTNR-8043013696,2017-10-05,609,16,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7773,KMLTNR-8043061434,2017-11-22,1893,4,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,2
7774,KMLTNR-8043068227,2017-11-29,562,42,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7775,KMLTNR-8043076203,2017-12-07,1530,22,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7776,KMLTNR-8142877939,2017-05-22,1793,19,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,4
7777,KMLTNR-8142958419,2017-08-11,51,4,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,1
7778,KMLTNR-8143028324,2017-10-20,122,3,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,4
7779,KMLTNR-9042740012,2017-01-05,1551,10,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7780,KMLTNR-9042787021,2017-02-21,1762,40,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,2
7781,KMLTNR-9042825728,2017-03-31,122,47,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7782,KMLTNR-9042835515,2017-04-10,1321,5,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7783,KMLTNR-9042888458,2017-06-02,615,34,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7784,KMLTNR-9042896744,2017-06-10,244,37,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7785,KMLTNR-9042958485,2017-08-11,758,34,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7786,KMLTNR-9042985732,2017-09-07,1883,47,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7787,KMLTNR-9042986441,2017-09-08,1264,4,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7788,KMLTNR-9042996273,2017-09-18,1037,42,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7789,KMLTNR-9043004481,2017-09-26,838,4,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7790,KMLTNR-9043007594,2017-09-29,529,5,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7791,KMLTNR-9043015092,2017-10-07,1089,10,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7792,KMLTNR-9043030785,2017-10-22,108,27,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7793,KMLTNR-9043041122,2017-11-02,672,11,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7794,KMLTNR-9043067320,2017-11-28,92,33,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,2
7795,KMLTNR-9142762109,2017-01-27,1930,41,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,2
7796,KMLTNR-9142807651,2017-03-13,505,46,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,5
7797,KMLTNT-0042806202,2017-03-12,1590,2,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7798,KMLTNT-0042919474,2017-07-03,817,14,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7799,KMLTNT-1042949115,2017-08-02,451,1,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7800,KMLTNT-1043043119,2017-11-04,551,1,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7801,KMLTNT-2042912534,2017-06-26,273,45,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7802,KMLTNT-2042925013,2017-07-09,151,10,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7803,KMLTNT-3042931463,2017-07-15,1836,44,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7804,KMLTNT-3043054637,2017-11-15,673,16,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7805,KMLTNT-3143026528,2017-10-18,342,25,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,5
7806,KMLTNT-4043096490,2017-12-27,999,24,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7807,KMLTNT-4142973831,2017-08-26,143,48,Acceso%&Login,Solicitud,2 - Normal,2 - Media,1,3
7808,KMLTNT-5042880935,2017-05-25,1233,19,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7809,KMLTNT-5042990970,2017-09-12,127,19,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7810,KMLTNT-6042875044,2017-05-20,604,40,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7811,KMLTNT-6042986119,2017-09-08,251,41,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7812,KMLTNT-6043070964,2017-12-01,206,9,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,5
7813,KMLTNT-7042767479,2017-02-01,1617,24,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7814,KMLTNT-7042808285,2017-03-14,1218,2,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,2
7815,KMLTNT-7042815368,2017-03-21,1876,33,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7816,KMLTNT-7042963684,2017-08-16,1058,46,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,1
7817,KMLTNT-7043098361,2017-12-29,1456,43,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7818,KMLTNT-7243027356,2017-10-19,1165,3,Acceso%&Login,Solicitud,2 - Normal,2 - Media,2,5
7819,KMLTNT-8042856606,2017-05-01,1120,16,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7820,KMLTNT-9042906491,2017-06-20,329,34,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,3
7821,KMLTNT-9043093579,2017-12-24,207,25,Acceso%&Login,Solicitud,2 - Normal,2 - Media,0,4
7822,KMLTSR-0142750254,2017-01-15,515,32,Sistema,Solicitud,2 - Normal,2 - Media,4,1
7823,KMLTSR-0142791731,2017-02-25,1143,37,Sistema,Solicitud,2 - Normal,2 - Media,7,2
7824,KMLTSR-0142936069,2017-07-20,286,40,Sistema,Solicitud,2 - Normal,2 - Media,1,1
7825,KMLTSR-0142958311,2017-08-11,751,13,Sistema,Solicitud,2 - Normal,2 - Media,10,3
7826,KMLTSR-0342777800,2017-02-11,1780,28,Sistema,Solicitud,2 - Normal,2 - Media,2,3
7827,KMLTSR-0542751376,2017-01-16,1687,23,Sistema,Solicitud,2 - Normal,2 - Media,5,3
7828,KMLTSR-0542826521,2017-04-01,1582,15,Sistema,Solicitud,2 - Normal,2 - Media,5,1
7829,KMLTSR-0542895921,2017-06-09,582,49,Sistema,Solicitud,2 - Normal,2 - Media,12,3
7830,KMLTSR-0542944364,2017-07-28,86,3,Sistema,Solicitud,2 - Normal,2 - Media,8,5
7831,KMLTSR-0543008556,2017-09-30,1765,5,Sistema,Solicitud,2 - Normal,2 - Media,5,4
7832,KMLTSR-0543080357,2017-12-11,1755,3,Sistema,Solicitud,2 - Normal,2 - Media,12,5
7833,KMLTSR-0642808427,2017-03-14,742,14,Sistema,Solicitud,2 - Normal,2 - Media,5,5
7834,KMLTSR-0642880319,2017-05-25,1441,3,Sistema,Solicitud,2 - Normal,2 - Media,7,5
7835,KMLTSR-0642990315,2017-09-12,1061,33,Sistema,Solicitud,2 - Normal,2 - Media,8,5
7836,KMLTSR-0643078204,2017-12-09,270,22,Sistema,Solicitud,2 - Normal,2 - Media,11,1
7837,KMLTSR-0742790942,2017-02-24,1724,29,Sistema,Solicitud,2 - Normal,2 - Media,7,4
7838,KMLTSR-0742804027,2017-03-10,1482,20,Sistema,Solicitud,2 - Normal,2 - Media,9,3
7839,KMLTSR-0842922469,2017-07-06,1666,44,Sistema,Solicitud,2 - Normal,2 - Media,8,2
7840,KMLTSR-0942776957,2017-02-10,1455,19,Sistema,Solicitud,2 - Normal,2 - Media,8,5
7841,KMLTSR-1142752182,2017-01-17,8,41,Sistema,Solicitud,2 - Normal,2 - Media,5,1
7842,KMLTSR-1142846053,2017-04-21,1815,50,Sistema,Solicitud,2 - Normal,2 - Media,7,3
7843,KMLTSR-1143043490,2017-11-04,599,4,Sistema,Solicitud,2 - Normal,2 - Media,6,3
7844,KMLTSR-1342944413,2017-07-28,381,14,Sistema,Solicitud,2 - Normal,2 - Media,1,5
7845,KMLTSR-1343001432,2017-09-23,463,4,Sistema,Solicitud,2 - Normal,2 - Media,6,2
7846,KMLTSR-1442760183,2017-01-25,118,41,Sistema,Solicitud,2 - Normal,2 - Media,5,3
7847,KMLTSR-1542809790,2017-03-15,439,47,Sistema,Solicitud,2 - Normal,2 - Media,5,3
7848,KMLTSR-1543007579,2017-09-29,1577,45,Sistema,Solicitud,2 - Normal,2 - Media,5,3
7849,KMLTSR-1642906287,2017-06-20,268,42,Sistema,Solicitud,2 - Normal,2 - Media,6,1
7850,KMLTSR-1642997377,2017-09-19,117,33,Sistema,Solicitud,2 - Normal,2 - Media,6,3
7851,KMLTSR-1643087599,2017-12-18,139,5,Sistema,Solicitud,2 - Normal,2 - Media,6,3
7852,KMLTSR-1843062827,2017-11-23,1922,8,Sistema,Solicitud,2 - Normal,2 - Media,8,3
7853,KMLTSR-1942944848,2017-07-28,1004,28,Sistema,Solicitud,2 - Normal,2 - Media,12,4
7854,KMLTSR-2342947015,2017-07-31,1401,50,Sistema,Solicitud,2 - Normal,2 - Media,6,4
7855,KMLTSR-2443005880,2017-09-27,1998,18,Sistema,Solicitud,2 - Normal,2 - Media,10,4
7856,KMLTSR-2542767543,2017-02-01,1984,45,Sistema,Solicitud,2 - Normal,2 - Media,5,4
7857,KMLTSR-2542778770,2017-02-12,1537,27,Sistema,Solicitud,2 - Normal,2 - Media,5,5
7858,KMLTSR-2542913545,2017-06-27,934,25,Sistema,Solicitud,2 - Normal,2 - Media,1,5
7859,KMLTSR-2543016357,2017-10-08,1705,3,Sistema,Solicitud,2 - Normal,2 - Media,7,3
7860,KMLTSR-2543049497,2017-11-10,1619,34,Sistema,Solicitud,2 - Normal,2 - Media,5,3
7861,KMLTSR-2642790646,2017-02-24,464,46,Sistema,Solicitud,2 - Normal,2 - Media,12,5
7862,KMLTSR-2642802705,2017-03-08,1850,47,Sistema,Solicitud,2 - Normal,2 - Media,6,4
7863,KMLTSR-2642835538,2017-04-10,1923,15,Sistema,Solicitud,2 - Normal,2 - Media,6,5
7864,KMLTSR-2642892381,2017-06-06,1548,43,Sistema,Solicitud,2 - Normal,2 - Media,6,3
7865,KMLTSR-2642977350,2017-08-30,775,43,Sistema,Solicitud,2 - Normal,2 - Media,6,5
7866,KMLTSR-2842822672,2017-03-28,1837,6,Sistema,Solicitud,4 - Crítico,2 - Media,0,5
7867,KMLTSR-2842861812,2017-05-06,1191,38,Sistema,Solicitud,2 - Normal,2 - Media,8,4
